CAL,DT,GR,NPHI,ILD,RHOB,SP,porosite,K,Well Name,logK
11.87427,145.01682,72.21484,0.53045,0.63396,2.08891,6.97617,0.276731035955281,2340.33204222779,p5,3.369277478725139
11.875,145.017,72.172,0.53043,0.634,2.089,6.976,0.276846299820145,2342.02623810181,p5,3.369591756235491
11.87428,144.95319,73.36914,0.5278,0.63796,2.0908,6.97564,0.271971564945197,2270.99130203919,p5,3.356215470862792
11.87428,144.95319,73.36914,0.5278,0.63796,2.0908,6.97564,0.271971564945197,2270.99130203919,p5,3.356215470862792
11.8738,144.91077,74.16504,0.52604,0.6406,2.092,6.9754,0.268659795087307,2223.45185404111,p5,3.3470277298044477
11.87379,144.91022,74.1748,0.52602,0.64063,2.09201,6.9754,0.268619970446108,2222.88372755432,p5,3.3469167466386245
11.873,144.84,75.494,0.52312,0.645,2.094,6.975,0.263009755077009,2143.6916872611,p5,3.331162323861402
11.85043,144.77502,75.31934,0.52157,0.64436,2.09357,6.975,0.263216614352844,2146.58188916446,p5,3.331747460872241
11.83289,144.72461,75.18335,0.52036,0.64386,2.09324,6.975,0.263372448088216,2148.76066900553,p5,3.3321880460551907
11.83289,144.72461,75.18335,0.52036,0.64386,2.09324,6.975,0.263372448088216,2148.76066900553,p5,3.3321880460551907
11.8306,144.71802,75.16577,0.5202,0.6438,2.0932,6.975,0.263390940528034,2149.01930475164,p5,3.3322403167987744
11.83054,144.7179,75.16528,0.5202,0.6438,2.0932,6.975,0.263392574379589,2149.04215743327,p5,3.33224493506383
11.78583,144.58923,74.81885,0.51712,0.64253,2.09236,6.975,0.263774483905678,2154.38765534592,p5,3.333323851900619
11.767,144.535,74.673,0.51582,0.642,2.092,6.975,0.263929079028377,2156.55368592299,p5,3.3337602740794186
11.72168,144.43286,75.28223,0.5154,0.6394,2.09501,6.98401,0.26128620753192,2119.69771331031,p5,3.3262739313052805
11.67725,144.33276,75.88086,0.51499,0.63684,2.09795,6.99284,0.258660241286522,2083.44486260094,p5,3.3187820115439504
11.67725,144.33276,75.88086,0.51499,0.63684,2.09795,6.99284,0.258660241286522,2083.44486260094,p5,3.3187820115439504
11.66919,144.31445,75.98926,0.51492,0.63638,2.09849,6.99445,0.258181249582689,2076.8716190487,p5,3.3174096516328673
11.541,144.02499,77.72,0.51374,0.629,2.107,7.02,0.250380518219651,1971.53647395897,p5,3.294804816049154
11.5372,144.05737,77.74976,0.5139,0.62863,2.10696,7.02588,0.250330577732238,1970.87252656801,p5,3.2946585355943077
11.50317,144.34912,78.01855,0.51532,0.62526,2.10658,7.07861,0.249867513109947,1964.72249415321,p5,3.293301217424481
11.50317,144.34912,78.01855,0.51532,0.62526,2.10658,7.07861,0.249867513109947,1964.72249415321,p5,3.293301217424481
11.48172,144.53296,78.18823,0.51621,0.62314,2.10635,7.11188,0.24956493573379,1960.71006855774,p5,3.292413379014721
11.4682,144.64868,78.29492,0.51678,0.6218,2.1062,7.13281,0.249375459740267,1958.19993624565,p5,3.291857032091861
11.46817,144.64917,78.29541,0.51678,0.6218,2.1062,7.13287,0.249373769126956,1958.17754809072,p5,3.291852066762454
11.45,144.80499,78.439,0.51754,0.62,2.106,7.161,0.249113115129732,1954.72760528921,p5,3.2910862462525836
11.444,145.08984,77.7041,0.51644,0.62339,2.10313,7.17299,0.252048927818041,1993.79372214737,p5,3.2996802242027057
11.44,145.27979,77.21289,0.5157,0.62565,2.10122,7.18098,0.253971684934823,2019.62741050085,p5,3.305271256333452
11.44,145.27979,77.21289,0.5157,0.62565,2.10122,7.18098,0.253971684934823,2019.62741050085,p5,3.305271256333452
11.4362,145.46094,76.74609,0.515,0.6278,2.0994,7.1886,0.255774022765905,2044.02144342567,p5,3.3104854475842957
11.42998,145.75684,75.98242,0.51386,0.63132,2.09642,7.20105,0.258669925939412,2083.57777320591,p5,3.3188097159014203
11.427,145.89799,75.616,0.51331,0.633,2.095,7.207,0.260033619012429,2102.3592517603,p5,3.3227069304010204
11.4054,145.71313,74.81738,0.51241,0.61859,2.095,7.22578,0.262430498201151,2135.60897760832,p5,3.3295217378636943
11.40538,145.71289,74.81641,0.51241,0.61858,2.095,7.22581,0.262433666410918,2135.65312953046,p5,3.3295307164445775
11.40256,145.68872,74.71191,0.51229,0.6167,2.095,7.22827,0.262740835950054,2139.93631425303,p5,3.3304008486856183
11.40256,145.68872,74.71191,0.51229,0.6167,2.095,7.22827,0.262740835950054,2139.93631425303,p5,3.3304008486856183
11.40108,145.67627,74.65723,0.51223,0.61571,2.095,7.22955,0.262901892024159,2142.18408876198,p5,3.330856789230762
11.373,145.436,73.618,0.51105,0.597,2.095,7.254,0.265882705395354,2184.03433260374,p5,3.3392594611129005
11.36374,145.37158,73.81152,0.51122,0.59736,2.09608,7.25813,0.265128469090117,2173.40016545922,p5,3.3371396957870543
11.35239,145.29224,74.04883,0.51143,0.5978,2.0974,7.2632,0.264199938923371,2160.35007261633,p5,3.3345241318392156
11.32446,145.09741,74.63086,0.51195,0.59888,2.10066,7.27567,0.261898877654659,2128.20696336583,p5,3.328013859843467
11.32446,145.09741,74.63086,0.51195,0.59888,2.10066,7.27567,0.261898877654659,2128.20696336583,p5,3.328013859843467
11.30099,144.93335,75.12109,0.51239,0.5998,2.10339,7.28616,0.259939083495081,2101.05267150904,p5,3.322436939916186
11.27,144.717,75.767,0.51297,0.601,2.107,7.3,0.257319779151934,2065.07887651203,p5,3.31493664436032
11.2774,144.86255,76.81836,0.51344,0.60902,2.10577,7.31296,0.25399630501865,2019.95871729045,p5,3.3053424936861466
11.28175,144.948,77.43457,0.51372,0.61372,2.10504,7.32056,0.251983361286784,1992.91578222936,p5,3.2994889464245887
11.28175,144.948,77.43457,0.51372,0.61372,2.10504,7.32056,0.251983361286784,1992.91578222936,p5,3.2994889464245887
11.28919,145.09448,78.49316,0.51419,0.62179,2.1038,7.33359,0.248397941585337,1945.28031046222,p5,3.288982191016743
11.28921,145.09473,78.49512,0.51419,0.6218,2.1038,7.33362,0.248390598882901,1945.18345629579,p5,3.288960567255382
11.29205,145.15039,78.89844,0.51438,0.62488,2.10333,7.33858,0.246984826890063,1926.69336994138,p5,3.28481260290735
11.294,145.189,79.177,0.5145,0.627,2.103,7.342,0.245997665268102,1913.77197279789,p5,3.28189019004732
11.36621,145.32275,79.53076,0.51433,0.63818,2.09283,7.3176,0.24598642335862,1913.62564173227,p5,3.2818569817001553
11.36621,145.32275,79.53076,0.51433,0.63818,2.09283,7.3176,0.24598642335862,1913.62564173227,p5,3.2818569817001553
11.36896,145.32788,79.54419,0.51432,0.63861,2.09245,7.31667,0.24598359227305,1913.58867957039,p5,3.2818485931116954
11.37927,145.3468,79.59448,0.5143,0.64021,2.091,7.31319,0.24598075292614,1913.55166351263,p5,3.2818401921291414
11.436,145.452,79.873,0.51416,0.649,2.083,7.294,0.245940923415824,1913.03182822784,p5,3.2817221956983516
11.37781,145.15039,79.95825,0.51446,0.64803,2.08658,7.28036,0.24510346218236,1902.11285492545,p5,3.279236280644175
11.26697,144.57422,80.12036,0.51503,0.6462,2.0934,7.25443,0.243509248329812,1881.430134563,p5,3.27448809576929
11.26672,144.57324,80.12061,0.51503,0.64619,2.09341,7.25436,0.243506601462942,1881.39590715536,p5,3.2744801949128046
11.21301,144.29492,80.19897,0.51531,0.64531,2.09671,7.24179,0.24273719047427,1871.46225940789,p5,3.272181073397454
11.21301,144.29492,80.19897,0.51531,0.64531,2.09671,7.24179,0.24273719047427,1871.46225940789,p5,3.272181073397454
11.12012,143.8125,80.33472,0.51579,0.64377,2.10242,7.22006,0.241404422775369,1854.32966350238,p5,3.268186945726877
11.013,143.257,80.491,0.51634,0.642,2.109,7.195,0.239869534259805,1834.71569468862,p5,3.263568776057336
10.95166,143.04541,80.502,0.50853,0.642,2.1156,7.16559,0.236845374678088,1796.43669273177,p5,3.254411917069919
10.90369,142.88037,80.51062,0.50241,0.642,2.12077,7.14258,0.234476846784699,1766.79564262268,p5,3.2471863195045905
10.84607,142.68164,80.52098,0.49506,0.642,2.127,7.11487,0.231630206257906,1731.56541349201,p5,3.2384389025744866
10.84607,142.68164,80.52098,0.49506,0.642,2.127,7.11487,0.231630206257906,1731.56541349201,p5,3.2384389025744866
10.71716,142.23828,80.54414,0.47862,0.642,2.14088,7.05298,0.225274226679614,1654.45642106086,p5,3.2186553321836606
10.707,142.203,80.546,0.47731,0.642,2.142,7.048,0.224766065881701,1648.38417001058,p5,3.2170584351961176
10.6608,141.63721,78.93457,0.47339,0.642,2.14313,6.94934,0.229356734326252,1703.7369241688,p5,3.231402535734511
10.6608,141.63721,78.93457,0.47339,0.642,2.14313,6.94934,0.229356734326252,1703.7369241688,p5,3.231402535734511
10.65976,141.62451,78.89844,0.4733,0.642,2.14315,6.94714,0.229455073630798,1704.93490972775,p5,3.231707803336924
10.64142,141.3999,78.25879,0.47174,0.642,2.1436,6.90802,0.23115889743985,1725.77269570457,p5,3.236983593521705
10.64139,141.39941,78.25684,0.47174,0.642,2.1436,6.9079,0.231165532958416,1725.85414984682,p5,3.2370040911514297
10.625,141.19901,77.686,0.47035,0.642,2.144,6.873,0.232635004890068,1743.95013432286,p5,3.2415340627651084
10.63223,141.32959,77.53857,0.47472,0.64812,2.13918,6.873,0.235043086520174,1773.85328022288,p5,3.24891769541413
10.64769,141.60815,77.22388,0.48405,0.66119,2.12887,6.873,0.240205326862568,1838.99473954596,p5,3.2645804869382244
10.64769,141.60815,77.22388,0.48405,0.66119,2.12887,6.873,0.240205326862568,1838.99473954596,p5,3.2645804869382244
10.64841,141.62085,77.20947,0.48448,0.6618,2.1284,6.873,0.240442760924367,1842.02492235232,p5,3.2652955018471856
10.65602,141.7583,77.05444,0.48908,0.66824,2.12331,6.873,0.242998279387732,1874.82848869972,p5,3.2729615441606765
10.664,141.90199,76.892,0.49389,0.675,2.118,6.873,0.245676305363073,1909.57674608241,p5,3.28093711739921
10.7464,143.10645,78.51953,0.50084,0.681,2.12,6.93738,0.24185775559764,1860.14660641246,p5,3.2695471742430806
10.74652,143.10742,78.52148,0.50085,0.68101,2.12,6.93744,0.241853552665067,1860.09262731698,p5,3.269534571385128
10.74738,143.12109,78.54102,0.50092,0.68108,2.12002,6.93811,0.241801751094831,1859.42740280648,p5,3.2693792269670965
10.78772,143.70996,79.33789,0.50433,0.68401,2.121,6.96967,0.23977027255824,1833.45199065614,p5,3.2632695423489264
10.78772,143.70996,79.33789,0.50433,0.68401,2.121,6.96967,0.23977027255824,1833.45199065614,p5,3.2632695423489264
10.87,144.911,80.964,0.51126,0.69,2.123,7.034,0.235264743153148,1776.62418260124,p5,3.2495955692323593
10.86548,144.92578,80.96377,0.51116,0.68932,2.1235,7.03564,0.235178207599912,1775.54323395458,p5,3.2493312517090533
10.80591,145.11914,80.96079,0.50984,0.68019,2.13,7.05762,0.234048329510021,1761.46597948723,p5,3.245874259743406
10.67163,145.55371,80.95409,0.50686,0.65964,2.1447,7.10712,0.231493007133284,1729.87900187485,p5,3.238015727027165
10.67163,145.55371,80.95409,0.50686,0.65964,2.1447,7.10712,0.231493007133284,1729.87900187485,p5,3.238015727027165
10.67029,145.55859,80.95401,0.50683,0.65942,2.14485,7.1076,0.231467215074666,1729.56194694788,p5,3.2379361215604634
10.55,145.948,80.948,0.50416,0.641,2.158,7.152,0.229179982796584,1701.58609365186,p5,3.230853927602865
10.53506,145.04297,80.55762,0.50313,0.6382,2.1517,7.15037,0.231017020712254,1724.03283326444,p5,3.2365455324688495
10.50919,143.47461,79.88135,0.50135,0.63335,2.14078,7.14754,0.23415841361963,1762.83271094243,p5,3.246211100636378
10.50919,143.47461,79.88135,0.50135,0.63335,2.14078,7.14754,0.23415841361963,1762.83271094243,p5,3.246211100636378
10.49881,142.84766,79.61035,0.50063,0.6314,2.13641,7.1464,0.235400301416764,1778.31601132964,p5,3.2500089387387128
10.49878,142.8457,79.60986,0.50063,0.6314,2.13639,7.1464,0.23540426499952,1778.36555901171,p5,3.2500210389419446
10.49603,142.67969,79.5376,0.50044,0.63088,2.13523,7.1461,0.235734166152267,1782.4924559979,p5,3.2510277004731787
10.486,142.07201,79.276,0.49975,0.629,2.131,7.145,0.23692509543472,1797.43847073786,p5,3.2546540326981006
10.604,142.05118,78.58984,0.4976,0.65118,2.11153,7.12373,0.24156044684397,1856.32968317203,p5,3.2686551092036016
10.64258,142.0444,78.36621,0.4969,0.6584,2.10519,7.11681,0.243066627565452,1875.71101841477,p5,3.2731659295786724
10.65723,142.04181,78.28125,0.49663,0.66116,2.10277,7.11417,0.243638803862826,1883.10528314255,p5,3.274874601806164
10.65723,142.04181,78.28125,0.49663,0.66116,2.10277,7.11417,0.243638803862826,1883.10528314255,p5,3.274874601806164
10.747,142.026,77.76,0.495,0.678,2.088,7.098,0.247139780008961,1928.72721046312,p5,3.285270807546339
10.76318,142.18066,77.67383,0.49634,0.67806,2.08594,7.08905,0.248153003867203,1942.05208834167,p5,3.2882608740663137
10.85083,143.01172,77.20947,0.50352,0.6784,2.0748,7.04083,0.253620589813611,2014.89701022338,p5,3.3042528524449826
10.85095,143.0127,77.2085,0.50352,0.6784,2.07478,7.04071,0.253627219244873,2014.98629784673,p5,3.3042720972315758
10.92163,143.68164,76.83496,0.5093,0.67867,2.06583,7.00189,0.258042039218985,2074.96516087887,p5,3.317010809209518
10.92224,143.6875,76.83154,0.50935,0.67867,2.06575,7.00159,0.258081364059633,2075.50407102012,p5,3.317123589567027
10.92224,143.6875,76.83154,0.50935,0.67867,2.06575,7.00159,0.258081364059633,2075.50407102012,p5,3.317123589567027
11.007,144.49001,76.383,0.51628,0.679,2.055,6.955,0.263399420698962,2149.13956707689,p5,3.3322646198856583
11.007,144.92188,76.10645,0.5165,0.6754,2.0524,6.94679,0.26496542339628,2171.1090051296,p5,3.336681628676831
11.007,145.09668,75.99414,0.51659,0.67393,2.05134,6.94345,0.265600511680868,2180.05576892517,p5,3.3384676036168375
11.007,145.98242,75.42627,0.51704,0.66652,2.04599,6.92657,0.268796807797996,2225.40853297125,p5,3.3474097489478174
11.007,145.98242,75.42627,0.51704,0.66652,2.04599,6.92657,0.268796807797996,2225.40853297125,p5,3.3474097489478174
11.007,146.4082,75.15332,0.51726,0.66296,2.04342,6.91847,0.270326536563842,2247.30605747549,p5,3.35166222240636
11.007,146.642,75.003,0.51738,0.661,2.042,6.914,0.271167087471194,2259.39114503914,p5,3.35399142234452
11.007,146.41162,75.84619,0.50937,0.6625,2.03749,6.9631,0.266511407063281,2192.92507862124,p5,3.3410237942415013
11.007,146.31445,76.20264,0.506,0.66314,2.03559,6.98383,0.264532428783128,2165.02114043079,p5,3.335462141394979
11.007,146.31445,76.20264,0.506,0.66314,2.03559,6.98383,0.264532428783128,2165.02114043079,p5,3.335462141394979
11.007,146.27417,76.34961,0.5046,0.6634,2.0348,6.9924,0.263711842371488,2153.51172640643,p5,3.33314724094642
11.007,146.27393,76.35059,0.50459,0.6634,2.03479,6.99243,0.263706861011564,2153.44196784211,p5,3.3331331726458515
11.007,146.18201,76.687,0.5014,0.664,2.033,7.012,0.261824369172923,2127.17404657058,p5,3.3278030255740068
10.99243,145.86816,77.08789,0.5,0.664,2.03609,7.02484,0.259433062363682,2094.07754787016,p5,3.320992760431884
10.9278,144.47656,78.87305,0.49376,0.664,2.0498,7.0816,0.248665762595542,1948.81642961408,p5,3.289770932313956
10.91193,144.13477,79.31055,0.49223,0.664,2.05317,7.09558,0.24599225061499,1913.70233570576,p5,3.281874386934137
10.91058,144.10547,79.34766,0.4921,0.664,2.05346,7.09674,0.245764140036272,1910.72388986498,p5,3.2811979336423116
10.91058,144.10547,79.34766,0.4921,0.664,2.05346,7.09674,0.245764140036272,1910.72388986498,p5,3.2811979336423116
10.875,143.34,80.331,0.48867,0.664,2.061,7.128,0.239710173461273,1832.68690541425,p5,3.2630882768197242
10.77844,143.98145,80.37085,0.49166,0.65807,2.07484,7.10788,0.238679436622043,1819.59415105191,p5,3.2599745321533216
10.75793,144.11816,80.37939,0.4923,0.65681,2.0778,7.10358,0.23845903322952,1816.80183730057,p5,3.2593075604064694
10.75769,144.11914,80.37946,0.4923,0.65679,2.07782,7.10355,0.238456381506034,1816.76825789853,p5,3.2592995333979737
10.65564,144.79883,80.42163,0.49546,0.65052,2.09247,7.08228,0.237365504187059,1802.98595078771,p5,3.2559923426296984
10.65564,144.79883,80.42163,0.49546,0.65052,2.09247,7.08228,0.237365504187059,1802.98595078771,p5,3.2559923426296984
10.59998,145.16895,80.44458,0.49719,0.6471,2.10045,7.07071,0.236774056417954,1795.53992909693,p5,3.254195067381139
10.582,145.28799,80.452,0.49774,0.646,2.103,7.067,0.236584276185824,1793.15463050824,p5,3.2536177420333803
10.55511,145.11792,80.15625,0.4982,0.6454,2.10661,7.03796,0.237345145697466,1802.72905423446,p5,3.2559304582292232
10.50842,144.82202,79.64062,0.499,0.64435,2.11288,6.98743,0.238634720335144,1819.02665560415,p5,3.259839063162975
10.47919,144.63672,79.31738,0.4995,0.6437,2.11681,6.95575,0.239417586971763,1828.96357212326,p5,3.2622050556221773
10.47919,144.63672,79.31738,0.4995,0.6437,2.11681,6.95575,0.239417586971763,1828.96357212326,p5,3.2622050556221773
10.448,144.439,78.973,0.50004,0.643,2.121,6.922,0.240232122153606,1839.33700059988,p5,3.2646613073198636
10.46667,144.1582,79.50586,0.50113,0.64568,2.1172,6.90253,0.238930266678101,1822.77423332792,p5,3.2607328807823697
10.53864,143.07129,81.56055,0.50534,0.65605,2.10257,6.82751,0.23340920897724,1753.53301795103,p5,3.243913947793189
10.54077,143.03906,81.62109,0.50546,0.65636,2.10213,6.82532,0.233233996020048,1751.36211785858,p5,3.2433759516392673
10.54077,143.03906,81.62109,0.50546,0.65636,2.10213,6.82532,0.233233996020048,1751.36211785858,p5,3.2433759516392673
10.54236,143.01562,81.66797,0.50556,0.65659,2.10181,6.82361,0.233097356549721,1749.67027674777,p5,3.2429562141258366
10.54242,143.01465,81.66895,0.50556,0.6566,2.10179,6.82355,0.233095554887916,1749.64797595547,p5,3.2429506786984543
10.566,142.658,82.343,0.50694,0.66,2.097,6.799,0.231084311633938,1724.86007206722,p5,3.2367538690359825
10.66003,142.47412,83.74414,0.5112,0.66868,2.08191,6.85187,0.227732030837556,1684.02196489901,p5,3.2263477517552133
10.71558,142.36572,84.57227,0.51371,0.67381,2.073,6.883,0.225505078765154,1657.22264421104,p5,3.219380858845852
10.76648,142.26611,85.33008,0.51601,0.6785,2.06482,6.91168,0.223303583850193,1630.98849203284,p5,3.2124508967458136
10.76648,142.26611,85.33008,0.51601,0.6785,2.06482,6.91168,0.223303583850193,1630.98849203284,p5,3.2124508967458136
10.81189,142.17725,86.00781,0.51807,0.68271,2.05751,6.93726,0.221192822053281,1606.07720647224,p5,3.2057664186132238
10.815,142.17101,86.055,0.51822,0.683,2.057,6.939,0.221042343561108,1604.31028785096,p5,3.2052883684800033
10.83902,142.88672,85.66602,0.51545,0.6738,2.0626,6.9458,0.221914308114921,1614.56538338457,p5,3.2080556368837874
10.83905,142.8877,85.66553,0.51544,0.67379,2.06261,6.94581,0.221913506790543,1614.55593966672,p5,3.2080530966543312
10.8508,143.23926,85.47461,0.51408,0.66927,2.06535,6.94914,0.22232352452148,1619.39204778609,p5,3.209352002291587
10.86441,143.64551,85.25439,0.5125,0.66406,2.06853,6.953,0.222776395882391,1624.74397198565,p5,3.2107849343523105
10.86441,143.64551,85.25439,0.5125,0.66406,2.06853,6.953,0.222776395882391,1624.74397198565,p5,3.2107849343523105
10.875,143.96201,85.082,0.51128,0.66,2.071,6.956,0.223125584192019,1628.8780266346,p5,3.211888564761047
10.875,144.40332,84.26953,0.50555,0.6554,2.06819,6.9586,0.226142780442792,1664.86948126521,p5,3.221380192323947
10.875,144.41797,84.24414,0.50539,0.65526,2.06811,6.95869,0.226238425499812,1666.01831522207,p5,3.221679771474225
10.875,145.76172,81.76953,0.48801,0.64124,2.05957,6.96661,0.234500424453546,1767.08996030892,p5,3.2472586594508805
10.875,145.81836,81.66602,0.48729,0.64066,2.05922,6.96694,0.234818499576524,1771.05353100665,p5,3.2482316881632256
10.875,145.81836,81.66602,0.48729,0.64066,2.05922,6.96694,0.234818499576524,1771.05353100665,p5,3.2482316881632256
10.875,146.168,81.023,0.48277,0.637,2.057,6.969,0.236739503307365,1795.10557198429,p5,3.2540899949655757
10.75793,146.00403,79.63086,0.4763,0.6353,2.06168,6.97369,0.239939936760431,1835.61193351585,p5,3.263780872428177
10.65503,145.86011,78.4082,0.47061,0.6338,2.0658,6.9778,0.242431978980774,1867.52911738776,p5,3.2712673817978786
10.65491,145.85986,78.40723,0.4706,0.6338,2.0658,6.97781,0.242432771977874,1867.53932598703,p5,3.2712697558043513
10.63867,145.83716,78.21387,0.4697,0.63356,2.06645,6.97845,0.242801361460682,1872.28809352867,p5,3.272372675493549
10.63867,145.83716,78.21387,0.4697,0.63356,2.06645,6.97845,0.242801361460682,1872.28809352867,p5,3.272372675493549
10.6,145.783,77.754,0.46756,0.633,2.068,6.98,0.24365025011047,1883.25228849424,p5,3.2749085038517705
10.59515,145.74463,77.74701,0.46717,0.63371,2.06818,6.97913,0.243531896850932,1881.72132830857,p5,3.2745553074339635
10.51776,145.11963,77.63458,0.46091,0.64501,2.071,6.965,0.241634897126064,1857.28416667851,p5,3.2688783563939774
10.5116,145.06982,77.62567,0.46041,0.6459,2.07123,6.96388,0.241482111256764,1855.32429281088,p5,3.2684198310771864
10.47961,144.81201,77.57922,0.45782,0.65057,2.07239,6.95805,0.240695235441082,1845.25020940682,p5,3.266055263284837
10.47961,144.81201,77.57922,0.45782,0.65057,2.07239,6.95805,0.240695235441082,1845.25020940682,p5,3.266055263284837
10.463,144.677,77.555,0.45648,0.653,2.073,6.955,0.240286287782789,1840.02758617814,p5,3.264824334115588
10.44241,144.50757,78.08789,0.45492,0.66037,2.07402,6.95449,0.237789914290955,1808.33941428073,p5,3.2572799482160892
10.43063,144.41064,78.39355,0.45403,0.6646,2.0746,6.9542,0.236348479889288,1790.19301024688,p5,3.252899857106313
10.43057,144.4104,78.39453,0.45403,0.66461,2.0746,6.9542,0.236344892537271,1790.14798634965,p5,3.2528889343310015
10.39304,144.10181,79.36523,0.45119,0.67804,2.07646,6.95327,0.231702759085468,1732.45827153395,p5,3.238662782873574
10.39032,144.07935,79.43652,0.45098,0.67902,2.07659,6.95321,0.231358849752503,1728.22989611894,p5,3.2376015135912763
10.39032,144.07935,79.43652,0.45098,0.67902,2.07659,6.95321,0.231358849752503,1728.22989611894,p5,3.2376015135912763
10.382,144.011,79.651,0.45035,0.682,2.077,6.953,0.230318853867974,1715.48133013964,p5,3.234385995920928
10.34961,144.06384,79.14062,0.45092,0.682,2.079,6.953,0.232099644718819,1737.34584916217,p5,3.2398862809869367
10.3053,144.13599,78.44238,0.4517,0.682,2.08174,6.953,0.234477276034655,1766.80088536179,p5,3.2471876082157647
10.2337,144.25269,77.31348,0.45297,0.682,2.08615,6.953,0.238190367429398,1813.40060372783,p5,3.25849375598177
10.2337,144.25269,77.31348,0.45297,0.682,2.08615,6.953,0.238190367429398,1813.40060372783,p5,3.25849375598177
10.22,144.27499,77.097,0.45321,0.682,2.087,6.953,0.238882253167315,1822.16477023026,p5,3.260587645724968
10.22,144.36816,77.21387,0.45431,0.67877,2.0875,6.95341,0.238746123063581,1820.43834436268,p5,3.260175974587455
10.22,145.05029,78.07422,0.46241,0.65498,2.09116,6.95646,0.237668419881233,1806.80546819159,p5,3.2569113962583183
10.22,145.16992,78.22461,0.46383,0.65082,2.0918,6.957,0.23746687282681,1804.26275845298,p5,3.256299784999954
10.22,145.17041,78.22559,0.46384,0.65079,2.0918,6.957,0.23746623214097,1804.25467883017,p5,3.256297840192613
10.22,145.32031,78.41406,0.46561,0.64558,2.0926,6.95767,0.237205139414211,1800.9639606412,p5,3.2555050221747464
10.22,145.32031,78.41406,0.46561,0.64558,2.0926,6.95767,0.237205139414211,1800.9639606412,p5,3.2555050221747464
10.22,145.394,78.507,0.46649,0.643,2.093,6.958,0.237074946378596,1799.32440721417,p5,3.255109471050717
10.20641,145.82568,78.69678,0.4722,0.63847,2.0933,6.96495,0.238012934206163,1811.15666308291,p5,3.257956017939535
10.19301,146.25098,78.88403,0.47782,0.634,2.0936,6.9718,0.238920018065587,1822.64351854383,p5,3.2607017355401386
10.17896,146.69629,79.07983,0.48372,0.62932,2.09391,6.97898,0.239860512685369,1834.59960861019,p5,3.263541296520072
10.17715,146.75342,79.10498,0.48447,0.62872,2.09395,6.9799,0.239978060740269,1836.09724703714,p5,3.263895679443195
10.17715,146.75342,79.10498,0.48447,0.62872,2.09395,6.9799,0.239978060740269,1836.09724703714,p5,3.263895679443195
10.175,146.82201,79.135,0.48537,0.628,2.094,6.981,0.240119126650882,1837.8954867625,p5,3.2643208112868383
10.1714,146.56519,79.04736,0.49043,0.6276,2.0956,6.94461,0.24150425938274,1855.60859062732,p5,3.268486374438124
10.1714,146.56494,79.0473,0.49043,0.6276,2.0956,6.94455,0.241504409350321,1855.61051390383,p5,3.2684868245696586
10.17031,146.4873,79.02075,0.49196,0.62748,2.09608,6.93353,0.241924311011511,1861.00035251264,p5,3.2697464553952913
10.16626,146.19849,78.92224,0.49765,0.62703,2.09788,6.89261,0.243484469769474,1881.10850394356,p5,3.2744138467491504
10.16626,146.19849,78.92224,0.49765,0.62703,2.09788,6.89261,0.243484469769474,1881.10850394356,p5,3.2744138467491504
10.166,146.17999,78.916,0.49801,0.627,2.098,6.89,0.243582380015776,1882.37473341303,p5,3.2747060847943237
10.17807,146.08154,78.9444,0.49899,0.62726,2.098,6.88553,0.243706307073956,1883.97818636454,p5,3.275075870008687
10.18442,146.03003,78.95923,0.4995,0.6274,2.098,6.88319,0.243770397850563,1884.80775682036,p5,3.2752670604252097
10.23413,145.62573,79.07599,0.50352,0.62848,2.098,6.86481,0.244273624000484,1891.32893450975,p5,3.2767670666659567
10.25708,145.43921,79.12988,0.50537,0.62898,2.098,6.85634,0.244502661757106,1894.30142945108,p5,3.277449086985797
10.25708,145.43921,79.12988,0.50537,0.62898,2.098,6.85634,0.244502661757106,1894.30142945108,p5,3.277449086985797
10.258,145.43201,79.132,0.50545,0.629,2.098,6.856,0.244513617618345,1894.44368610683,p5,3.2774817000430234
10.28989,145.54382,79.66553,0.50595,0.6276,2.09695,6.856,0.242747271557716,1871.59140983346,p5,3.2722110432146883
10.33078,145.68713,80.34912,0.50659,0.6258,2.0956,6.856,0.240417145594222,1841.69861848127,p5,3.2652185623215018
10.33081,145.68726,80.3501,0.50659,0.6258,2.0956,6.856,0.240413228476321,1841.64860918807,p5,3.2652067693740876
10.34534,145.73828,80.59277,0.50682,0.62516,2.09512,6.856,0.239568167648523,1830.87888685157,p5,3.2626596165508923
10.349,145.75101,80.654,0.50688,0.625,2.095,6.856,0.239353685410387,1828.15149143635,p5,3.2620121810962996
10.34886,145.75635,80.64062,0.50691,0.625,2.09496,6.85599,0.239423065741612,1829.03347951595,p5,3.2622216550860177
10.34886,145.75635,80.64062,0.50691,0.625,2.09496,6.85599,0.239423065741612,1829.03347951595,p5,3.2622216550860177
10.33988,146.10938,79.75635,0.50892,0.625,2.09272,6.85543,0.243916810282483,1886.70405604418,p5,3.2757037830972866
10.33939,146.12842,79.7085,0.50903,0.625,2.0926,6.8554,0.244157630351762,1889.82490008389,p5,3.2764215668980197
10.333,146.38,79.079,0.51047,0.625,2.091,6.855,0.247304003165387,1930.88246149181,p5,3.2857558377984746
10.33124,146.38142,79.08496,0.51057,0.625,2.09108,6.85745,0.247297088859368,1930.79166180237,p5,3.2857354146333755
10.33124,146.38142,79.08496,0.51057,0.625,2.09108,6.85745,0.247297088859368,1930.79166180237,p5,3.2857354146333755
